Username,URL,Followers,Following,Tweets,Raw_Score,FinalScore
IronSquatc75685,https://x.com/IronSquatc75685,226,423,606,80,89
russellduza,https://x.com/russellduza,427,370,5,80,89
RichesLizz,https://x.com/RichesLizz,23,22,15,80,89
sm_maguire,https://x.com/sm_maguire,377,1151,1581,80,89
Cryptodegen699,https://x.com/Cryptodegen699,236,344,315,80,89
PN09212958,https://x.com/PN09212958,39,72,0,80,89
JustLucky_yes,https://x.com/JustLucky_yes,31,77,3,80,89
donukyy,https://x.com/donukyy,185,172,161,80,89
BehlManvir,https://x.com/BehlManvir,25,24,3,80,89
DevvinGiorgio,https://x.com/DevvinGiorgio,602,1815,4397,80,89
dejan_dzo,https://x.com/dejan_dzo,351,1371,868,80,89
julio_bree,https://x.com/julio_bree,480,308,10864,80,89
ThePyko,https://x.com/ThePyko,277,1488,19,80,89
saiyin_chan,https://x.com/saiyin_chan,21,44,0,80,89
unlockinvesting,https://x.com/unlockinvesting,203,92,332,80,89
nicofreedom3,https://x.com/nicofreedom3,5,513,366,80,89
lady_crypto,https://x.com/lady_crypto,446,1811,1815,80,89
BSss81609725,https://x.com/BSss81609725,39,25,0,80,89
SpaceTurt,https://x.com/SpaceTurt,133,228,5,80,89
dana_smith301,https://x.com/dana_smith301,56,366,3217,80,89
spenfx,https://x.com/spenfx,2131,1299,14532,80,89
StevenASteer,https://x.com/StevenASteer,112,79,2,80,89
NotabotSir,https://x.com/NotabotSir,7,233,503,80,89
IderSana09,https://x.com/IderSana09,181,555,5573,80,89
JamesonCamp_,https://x.com/JamesonCamp_,70,2576,88,80,89
AriChernoff,https://x.com/AriChernoff,433,1421,122,80,89
Dave85908175,https://x.com/Dave85908175,68,66,0,80,89
Mark_Mahoney2,https://x.com/Mark_Mahoney2,152,185,0,80,89
CoffeeHunter77,https://x.com/CoffeeHunter77,0,51,0,80,89
rotwell61,https://x.com/rotwell61,39,53,8,80,89
adc13870429_adc,https://x.com/adc13870429_adc,117,1179,59,80,89
genxmomof,https://x.com/genxmomof,91,84,14,80,89
TheBlac33943476,https://x.com/TheBlac33943476,22,39,2,80,89
erk7020,https://x.com/erk7020,28,306,193,80,89
warpspeed360,https://x.com/warpspeed360,451,2285,3007,80,89
Warren69340775,https://x.com/Warren69340775,29,10,7,80,89
ki11u77,https://x.com/ki11u77,229,123,71,80,89
Matteo_2M2R,https://x.com/Matteo_2M2R,16,70,24,80,89
PaulHan95570124,https://x.com/PaulHan95570124,150,83,0,80,89
gerg34270,https://x.com/gerg34270,25,1,0,80,89
Risk_Prof,https://x.com/Risk_Prof,1,509,213,80,89
metadata99,https://x.com/metadata99,144,510,1405,80,89
RealRobinLive,https://x.com/RealRobinLive,94,76,49,80,89
hodltroy,https://x.com/hodltroy,390,131,636,80,89
MiroRangelov,https://x.com/MiroRangelov,44,141,35,80,89
TEKGNOSIA,https://x.com/TEKGNOSIA,215,885,1135,80,89
BioCharBoy,https://x.com/BioCharBoy,475,2251,40,80,89
GarrettSmi30551,https://x.com/GarrettSmi30551,150,64,165,80,89
alwindji,https://x.com/alwindji,35,144,201,80,89
Woman3_0,https://x.com/Woman3_0,203,772,160,80,89
rcersosi,https://x.com/rcersosi,210,312,5,80,89
quiggy__,https://x.com/quiggy__,266,899,131,80,89
Jacknomics,https://x.com/Jacknomics,284,347,32,80,89
LeeHatcher10,https://x.com/LeeHatcher10,120,290,0,80,89
yeswehodl,https://x.com/yeswehodl,35,126,21,80,89
msobro,https://x.com/msobro,316,264,3138,80,89
Uiko220,https://x.com/Uiko220,248,177,0,80,89
tadjonz,https://x.com/tadjonz,229,2580,218,80,89
Gt5Johnny,https://x.com/Gt5Johnny,49,34,0,80,89
haider_rathor,https://x.com/haider_rathor,11,45,20,80,89
TykDip,https://x.com/TykDip,143,205,3,80,89
Sissyphus01,https://x.com/Sissyphus01,0,55,0,80,89
sbp5909,https://x.com/sbp5909,362,3012,10767,80,89
Manu08514934,https://x.com/Manu08514934,150,235,336,80,89
tedsullivan79,https://x.com/tedsullivan79,132,370,0,80,89
manzalawy7,https://x.com/manzalawy7,108,3428,520,80,89
HuseJonathon,https://x.com/HuseJonathon,39,268,21,80,89
wwburton4,https://x.com/wwburton4,191,228,3,80,89
QueenByte38504,https://x.com/QueenByte38504,102,69,253,80,89
BorislavNedelc3,https://x.com/BorislavNedelc3,163,73,2,80,89
grapevi54102431,https://x.com/grapevi54102431,33,7,0,80,89
paezjulio,https://x.com/paezjulio,233,967,40,80,89
Omshantiihii,https://x.com/Omshantiihii,152,1188,37,80,89
bestie92,https://x.com/bestie92,144,122,24,80,89
harris_ong,https://x.com/harris_ong,67,67,2,80,89
DrDaigleDO,https://x.com/DrDaigleDO,219,124,40,80,89
DraganDakovic1,https://x.com/DraganDakovic1,135,124,9,80,89
TimWilson476257,https://x.com/TimWilson476257,179,110,3,80,89
shawnatlangley,https://x.com/shawnatlangley,445,875,0,80,89
RavenofWallSt,https://x.com/RavenofWallSt,230,94,1580,80,89
RegierMathew,https://x.com/RegierMathew,293,223,0,80,89
vidneev,https://x.com/vidneev,239,164,25,80,89
OzielBatista10,https://x.com/OzielBatista10,570,3482,5655,80,89
JophJoe,https://x.com/JophJoe,181,967,1000,80,89
johnarm78254669,https://x.com/johnarm78254669,111,109,3,80,89
Amit16415357,https://x.com/Amit16415357,50,182,19,80,89
Rosalina5474,https://x.com/Rosalina5474,144,759,7622,80,89
elektrabuzzi,https://x.com/elektrabuzzi,140,172,37,80,89
kahulaikaua,https://x.com/kahulaikaua,291,209,2,80,89
harrysyooker,https://x.com/harrysyooker,57,94,1,80,89
atli30658,https://x.com/atli30658,155,104,36,80,89
victor_presidio,https://x.com/victor_presidio,44,154,33,80,89
ManyEther,https://x.com/ManyEther,183,194,71,80,89
Joey_focus,https://x.com/Joey_focus,238,157,7,80,89
JeromeOrca,https://x.com/JeromeOrca,0,1451,2,80,89
NicW05854275,https://x.com/NicW05854275,23,45,0,80,89
DMarkito,https://x.com/DMarkito,81,185,2,80,89
BitcoinClipped,https://x.com/BitcoinClipped,245,666,46,80,89
BobbyN46746766,https://x.com/BobbyN46746766,104,135,0,80,89
jangola77,https://x.com/jangola77,438,607,443,80,89
CrashNeonX,https://x.com/CrashNeonX,126,215,204,80,89
V26888286V,https://x.com/V26888286V,0,11,8,80,89
Docfutured,https://x.com/Docfutured,17,41,2,80,89
DanaHarris31584,https://x.com/DanaHarris31584,120,416,367,80,89
CourseCashX,https://x.com/CourseCashX,24,160,69,80,89
MrDarkVoyager,https://x.com/MrDarkVoyager,259,190,275,80,89
PSem15,https://x.com/PSem15,59,59,0,80,89
arktronix,https://x.com/arktronix,142,89,33,80,89
noahanbesa,https://x.com/noahanbesa,64,14,2,80,89
RSTurbo21,https://x.com/RSTurbo21,100,54,0,80,89
ChazDarling,https://x.com/ChazDarling,168,131,5,80,89
Reggie854,https://x.com/Reggie854,4,8,3,80,89
BuildwBitcoin,https://x.com/BuildwBitcoin,808,802,390,80,89
jednielsen4,https://x.com/jednielsen4,91,190,42,80,89
Arnauddj_,https://x.com/Arnauddj_,43,38,3,80,89
neilthakur87,https://x.com/neilthakur87,258,323,0,80,89
Salvioti,https://x.com/Salvioti,116,2652,90,80,89
WEB3Markyyy,https://x.com/WEB3Markyyy,580,3797,4692,80,89
Cryp_Walker,https://x.com/Cryp_Walker,90,184,15,80,89
OZ1234568,https://x.com/OZ1234568,59,61,16,80,89
christ989384272,https://x.com/christ989384272,180,132,134,80,89
fiatalchemist,https://x.com/fiatalchemist,282,239,84,80,89
VoloboevV,https://x.com/VoloboevV,27,1010,134,80,89
BributlerButler,https://x.com/BributlerButler,132,59,0,80,89
DanGuralnick,https://x.com/DanGuralnick,107,189,3,80,89
matchacoin_,https://x.com/matchacoin_,80,171,122,80,89
MiloDKerr,https://x.com/MiloDKerr,97,326,72,80,89
B_Stafflinger,https://x.com/B_Stafflinger,71,14,0,80,89
Bruno30586700,https://x.com/Bruno30586700,30,243,31,80,89
jenkins_roscoe,https://x.com/jenkins_roscoe,311,1102,22174,80,89
ronbertooo,https://x.com/ronbertooo,103,352,14,80,89
R2627736371994,https://x.com/R2627736371994,57,28,0,80,89
001jduffy,https://x.com/001jduffy,141,123,7,80,89
daluechi,https://x.com/daluechi,0,48,0,80,89
Jobito2240,https://x.com/Jobito2240,365,785,26,80,89
MrAndrewFok,https://x.com/MrAndrewFok,23,118,15,80,89
PC23200954,https://x.com/PC23200954,155,155,2,80,89
eeendra123,https://x.com/eeendra123,107,145,12,80,89
jhv20151,https://x.com/jhv20151,0,56,0,80,89
kd009,https://x.com/kd009,204,1303,17,80,89
brg1382,https://x.com/brg1382,351,1047,3,80,89
McClain_TradeGo,https://x.com/McClain_TradeGo,444,436,612,80,89
radSats,https://x.com/radSats,414,223,199,80,89
buya_ham2,https://x.com/buya_ham2,113,52,0,80,89
flightx31,https://x.com/flightx31,303,1084,2360,80,89
SayEmDogma,https://x.com/SayEmDogma,203,640,23,80,89
CryptoGirly0,https://x.com/CryptoGirly0,124,130,221,80,89
RamanKathpalia,https://x.com/RamanKathpalia,118,97,18,80,89
bosutton,https://x.com/bosutton,256,464,11,80,89
SunKobi,https://x.com/SunKobi,85,72,0,80,89
Vijay_Kukreja,https://x.com/Vijay_Kukreja,106,3004,153,80,89
528hzmind,https://x.com/528hzmind,0,1416,0,80,89
X05975,https://x.com/X05975,155,177,9,80,89
nullusbet,https://x.com/nullusbet,846,3273,1761,80,89
rotsaruv,https://x.com/rotsaruv,0,1,0,80,89
AyobamiAdada323,https://x.com/AyobamiAdada323,96,857,3209,80,89
slow2pointoh,https://x.com/slow2pointoh,260,143,296,80,89
0xzero5,https://x.com/0xzero5,188,305,1,80,89
siriusbahlz,https://x.com/siriusbahlz,130,599,1223,80,89
darthmassari,https://x.com/darthmassari,28,124,13,80,89
WhitfieldA83855,https://x.com/WhitfieldA83855,239,211,21,80,89
TrizCol,https://x.com/TrizCol,95,101,0,80,89
sneakyhair,https://x.com/sneakyhair,0,319,0,80,89
lowendluke,https://x.com/lowendluke,16,32,1,80,89
meme_John_meme,https://x.com/meme_John_meme,91,727,376,80,89
Banos46625560,https://x.com/Banos46625560,0,143,5,80,89
pglenn888,https://x.com/pglenn888,143,160,0,80,89
InNumerisSat,https://x.com/InNumerisSat,696,195,3623,80,89
HermesXBTT,https://x.com/HermesXBTT,31,19,101,80,89
distallbro,https://x.com/distallbro,259,1031,23,80,89
TomT48331,https://x.com/TomT48331,175,733,2737,80,89
J4487104355182,https://x.com/J4487104355182,70,21,0,80,89
Crypto_vet7,https://x.com/Crypto_vet7,1051,942,459,80,89
cryptokerimm,https://x.com/cryptokerimm,849,3239,464,80,89
sam_callah,https://x.com/sam_callah,58,750,141,80,89
EversonDG,https://x.com/EversonDG,190,974,495,80,89
iwanthashb,https://x.com/iwanthashb,145,885,545,80,89
Kospodinos74,https://x.com/Kospodinos74,350,902,169,80,89
SwissWealthHub,https://x.com/SwissWealthHub,146,1088,526,80,89
mageofwallst,https://x.com/mageofwallst,98,123,33,80,89
slave2ai,https://x.com/slave2ai,276,266,0,80,89
battleforbtc,https://x.com/battleforbtc,351,222,1383,80,89
Pert0123,https://x.com/Pert0123,40,259,19,80,89
BTCwhisperer20,https://x.com/BTCwhisperer20,122,85,56,80,89
Phil32011751,https://x.com/Phil32011751,94,330,14,80,89
aa_anastasov,https://x.com/aa_anastasov,177,704,1251,80,89
lchaparro631,https://x.com/lchaparro631,330,526,23,80,89
DrProfitCyrptox,https://x.com/DrProfitCyrptox,283,2302,18,80,89
NWu1mWhnewp3O3B,https://x.com/NWu1mWhnewp3O3B,0,11,1,80,89
Haagenti6,https://x.com/Haagenti6,125,124,2,80,89
EricChurch41062,https://x.com/EricChurch41062,162,197,18,80,89
tortabean,https://x.com/tortabean,44,134,202,80,89
xkj8yts6tz,https://x.com/xkj8yts6tz,91,63,0,80,89
bengriffith80,https://x.com/bengriffith80,0,154,2,80,89
katni2402,https://x.com/katni2402,16,46,2,80,89
Crypt0tekk,https://x.com/Crypt0tekk,364,658,1250,80,89
dcmorris11,https://x.com/dcmorris11,56,98,1,80,89
j3freedomk21,https://x.com/j3freedomk21,340,733,178,80,89
_Black_Book_,https://x.com/_Black_Book_,43,87,7,80,89
elenaalina2000,https://x.com/elenaalina2000,20,53,51,80,89
78_lsons,https://x.com/78_lsons,203,576,0,80,89
Sharon66758517,https://x.com/Sharon66758517,87,389,35,80,89
Flixblondi,https://x.com/Flixblondi,0,89,1,80,89
PeterSt58341598,https://x.com/PeterSt58341598,423,281,65,80,89
j_millsom,https://x.com/j_millsom,150,70,3,80,89
santoshshetty,https://x.com/santoshshetty,341,1145,6864,80,89
Concern14907031,https://x.com/Concern14907031,1,111,126,80,89
letsgo7810,https://x.com/letsgo7810,456,1444,423,80,89
vwujr,https://x.com/vwujr,129,366,0,80,89
raysaylorr,https://x.com/raysaylorr,188,465,25,80,89
Gioka87,https://x.com/Gioka87,25,16,0,80,89
Hello_Claudio,https://x.com/Hello_Claudio,556,216,87,80,89
paul0castro,https://x.com/paul0castro,90,779,26,80,89
GabyHoran302,https://x.com/GabyHoran302,1307,4202,4477,80,89
rjour71691,https://x.com/rjour71691,62,648,505,80,89
actimorbooks,https://x.com/actimorbooks,1048,1711,100,80,89
TravisKyme,https://x.com/TravisKyme,245,87,556,80,89
AndrewLihaug,https://x.com/AndrewLihaug,183,115,22,80,89
TribeScribe,https://x.com/TribeScribe,1185,4155,4852,80,89
chrisbonanza,https://x.com/chrisbonanza,59,176,1,80,89
epran321,https://x.com/epran321,176,373,665,80,89
0fficialSuco,https://x.com/0fficialSuco,383,1458,3636,80,89
Bitsurf159240,https://x.com/Bitsurf159240,400,127,860,80,89
smmc88,https://x.com/smmc88,20,589,316,80,89
AndreiTeodor93,https://x.com/AndreiTeodor93,160,2062,406,80,89
rickyontheblock,https://x.com/rickyontheblock,191,295,1,80,89
PalmaDeCardano,https://x.com/PalmaDeCardano,73,231,571,80,89
RubenViolaLuz,https://x.com/RubenViolaLuz,333,751,51,80,89
SolDazed,https://x.com/SolDazed,8,113,191,80,89
turke_melih,https://x.com/turke_melih,85,290,77,80,89
Shabbir908232,https://x.com/Shabbir908232,158,335,382,80,89
brianlynch01,https://x.com/brianlynch01,45,42,1,80,89
steveo76059267,https://x.com/steveo76059267,89,226,0,80,89
rsarterbury17,https://x.com/rsarterbury17,161,568,2076,80,89
imthamaskedman,https://x.com/imthamaskedman,143,463,156,80,89
Jim10235825,https://x.com/Jim10235825,0,551,0,80,89
harriet_meyler,https://x.com/harriet_meyler,1246,3864,34426,80,89
blessedd908,https://x.com/blessedd908,297,150,471,80,89
Kapitalkraft21,https://x.com/Kapitalkraft21,199,548,440,80,89
MrksHchtl,https://x.com/MrksHchtl,0,170,2,80,89
panikme,https://x.com/panikme,66,93,1,80,89
hbadial,https://x.com/hbadial,290,503,0,80,89
Divyang3190,https://x.com/Divyang3190,56,179,38,80,89
notnotElliott,https://x.com/notnotElliott,311,1423,1028,80,89
decryptible,https://x.com/decryptible,85,78,2,80,89
MoxySo,https://x.com/MoxySo,94,66,0,80,89
twen198,https://x.com/twen198,160,242,1,80,89
Davie_Boy_Smit,https://x.com/Davie_Boy_Smit,260,29,158,80,89
askwhybit,https://x.com/askwhybit,304,180,68,80,89
alimutasim_,https://x.com/alimutasim_,106,127,4,80,89
XRPWatcherJanus,https://x.com/XRPWatcherJanus,282,1972,200,80,89
felin008,https://x.com/felin008,72,116,9,80,89
Justin_DowerBTC,https://x.com/Justin_DowerBTC,175,99,9,80,89
chosciuszko,https://x.com/chosciuszko,155,241,1,80,89
BenFRaleigh,https://x.com/BenFRaleigh,400,606,446,80,89
sekarlvly,https://x.com/sekarlvly,171,194,96,80,89
CedricMaed43361,https://x.com/CedricMaed43361,305,347,123,80,89
soinetrain,https://x.com/soinetrain,232,121,3,80,89
ccc50958,https://x.com/ccc50958,126,200,0,80,89
TomSailor353859,https://x.com/TomSailor353859,678,576,5863,80,89
huvoliveira,https://x.com/huvoliveira,1157,3668,3436,80,89
LizVitaleHack,https://x.com/LizVitaleHack,146,2265,15768,80,89
DJR18981187909,https://x.com/DJR18981187909,253,262,112,80,89
Alanshussein,https://x.com/Alanshussein,257,199,0,80,89
sakti2k6,https://x.com/sakti2k6,81,96,1,80,89
AlyNotAllie917,https://x.com/AlyNotAllie917,252,2504,5153,80,89
MrSplinter,https://x.com/MrSplinter,72,1314,193,80,89
jamesvagabonder,https://x.com/jamesvagabonder,553,381,271,80,89
NoahVanSanten,https://x.com/NoahVanSanten,47,53,1,80,89
VictoriaAlaiHJF,https://x.com/VictoriaAlaiHJF,25,56,7,80,89
HaydenCage,https://x.com/HaydenCage,142,873,5074,80,89
Dedydwis33,https://x.com/Dedydwis33,104,374,10,80,89
earthwwf,https://x.com/earthwwf,15,452,1112,80,89
enttechdev,https://x.com/enttechdev,0,54,0,80,89
Jelikoz,https://x.com/Jelikoz,233,3323,551,80,89
sheldon58348469,https://x.com/sheldon58348469,78,520,507,80,89
rothgar432,https://x.com/rothgar432,101,162,0,80,89
WBTM21,https://x.com/WBTM21,398,168,934,80,89
joshua_tjioe,https://x.com/joshua_tjioe,19,99,12,80,89
ZacAusBtc,https://x.com/ZacAusBtc,177,210,109,80,89
JustinFraenkel,https://x.com/JustinFraenkel,59,310,79,80,89
ChristianTarle3,https://x.com/ChristianTarle3,6,83,144,80,89
Orlando04960287,https://x.com/Orlando04960287,73,375,22,80,89
SCanada2025,https://x.com/SCanada2025,194,96,805,80,89
vtas_555,https://x.com/vtas_555,0,157,2,80,89
Irinasol7,https://x.com/Irinasol7,63,152,3,80,89
JuliusBeckereit,https://x.com/JuliusBeckereit,28,18,0,80,89
VesterDe,https://x.com/VesterDe,183,266,4,80,89
watson_21Colors,https://x.com/watson_21Colors,297,89,274,80,89
NFT_ProjectBSV,https://x.com/NFT_ProjectBSV,841,3905,3497,80,89
AbHaseeb2172,https://x.com/AbHaseeb2172,19,48,8,80,89
TPyuskyulev,https://x.com/TPyuskyulev,60,170,6,80,89
DdMeld,https://x.com/DdMeld,39,417,146,80,89
gavhalligan,https://x.com/gavhalligan,6,29,16,80,89
Beau1335,https://x.com/Beau1335,227,461,0,80,89
captaingriffo,https://x.com/captaingriffo,126,454,29,80,89
BrunoMrBm,https://x.com/BrunoMrBm,3,194,285,80,89
AbhiShast,https://x.com/AbhiShast,10,34,13,80,89
ssj2lee,https://x.com/ssj2lee,28,63,46,80,89
duarr12321332,https://x.com/duarr12321332,0,455,0,80,89
RMTheSaint,https://x.com/RMTheSaint,160,772,9012,80,89
jpaul,https://x.com/jpaul,96,117,9,80,89
MoneysNotNeeded,https://x.com/MoneysNotNeeded,154,31,1083,80,89
dencho_kostov,https://x.com/dencho_kostov,30,26,0,80,89
Randint197,https://x.com/Randint197,75,1479,468,80,89
Idreesahmadjnr,https://x.com/Idreesahmadjnr,72,0,126,80,89
fngalloc,https://x.com/fngalloc,81,504,334,80,89
IH8MONDAYS69420,https://x.com/IH8MONDAYS69420,697,2189,6148,80,89
pildorasbtc,https://x.com/pildorasbtc,80,114,110,80,89
sachin_trivedi,https://x.com/sachin_trivedi,60,108,2,80,89
RaStaXGoat,https://x.com/RaStaXGoat,3516,4598,153478,80,89
SquiresCurt,https://x.com/SquiresCurt,531,3150,11,80,89
NicoP2010,https://x.com/NicoP2010,462,2439,460,80,89
demonkkkrat1,https://x.com/demonkkkrat1,301,687,1503,80,89
Kevin45904215,https://x.com/Kevin45904215,51,175,10,80,89
mikekrnk,https://x.com/mikekrnk,223,263,430,80,89
David02620259,https://x.com/David02620259,325,741,76,80,89
ShebazMalek,https://x.com/ShebazMalek,14,67,10,80,89
9879879799834b,https://x.com/9879879799834b,0,769,0,80,89
Joel26861287,https://x.com/Joel26861287,156,211,5,80,89
dustandrake,https://x.com/dustandrake,81,277,1007,80,89
BZ29669889,https://x.com/BZ29669889,215,500,3,80,89
hadescap19553,https://x.com/hadescap19553,304,493,3,80,89
chrisgven,https://x.com/chrisgven,111,43,0,80,89
AbdiEjaaa9,https://x.com/AbdiEjaaa9,94,54,8,80,89
EvrythnPricesIn,https://x.com/EvrythnPricesIn,198,930,955,80,89
short_tayl59442,https://x.com/short_tayl59442,260,163,211,80,89
kodeytaylor_,https://x.com/kodeytaylor_,192,966,88,80,89
Pleb2424,https://x.com/Pleb2424,214,158,268,80,89
charliemob1,https://x.com/charliemob1,55,332,39,80,89
MScheuerpflug,https://x.com/MScheuerpflug,26,28,0,80,89
defngmifr,https://x.com/defngmifr,988,3486,10767,80,89
skippymob78,https://x.com/skippymob78,15,347,103,80,89
Michi84922253,https://x.com/Michi84922253,44,20,1,80,89
GenzaiBrut,https://x.com/GenzaiBrut,222,97,78,80,89
Adapt29034198,https://x.com/Adapt29034198,0,381,1,80,89
bryancox4,https://x.com/bryancox4,95,95,0,80,89
SteveGrayUK01,https://x.com/SteveGrayUK01,529,1847,1510,80,89
XYNNZ___,https://x.com/XYNNZ___,128,67,0,80,89
lukasbusby,https://x.com/lukasbusby,6,300,115,80,89
Mellissacrypto,https://x.com/Mellissacrypto,65,2741,2798,80,89
JodyVee80,https://x.com/JodyVee80,50,266,45,80,89
kuramianko,https://x.com/kuramianko,220,717,2636,80,89
MarlonW5574,https://x.com/MarlonW5574,252,504,2200,80,89
Vaultwear19,https://x.com/Vaultwear19,269,271,112,80,89
Fantomakz,https://x.com/Fantomakz,0,41,0,80,89
CharDeFiAll,https://x.com/CharDeFiAll,506,1694,2945,80,89
LuchileJ4190,https://x.com/LuchileJ4190,41,23,0,80,89
VirtualColbry,https://x.com/VirtualColbry,711,4559,4674,80,89
Leon0xberg,https://x.com/Leon0xberg,242,650,41,80,89
nikolas_flamelo,https://x.com/nikolas_flamelo,25,15,0,80,89
zenithmasterr,https://x.com/zenithmasterr,395,1439,3847,80,89
CornBebop,https://x.com/CornBebop,192,122,470,80,89
WillisRedd1,https://x.com/WillisRedd1,237,331,0,80,89
deal_1st68528,https://x.com/deal_1st68528,115,35,3,80,89
Lansadega,https://x.com/Lansadega,323,337,112,80,89
justin_myone,https://x.com/justin_myone,167,944,464,80,89
mattmasteller,https://x.com/mattmasteller,157,315,14,80,89
Pradepth,https://x.com/Pradepth,24,198,851,80,89
MAzka14970310,https://x.com/MAzka14970310,84,24,1,80,89
RussellSholto,https://x.com/RussellSholto,29,38,0,80,89
AnologCrypto,https://x.com/AnologCrypto,479,2228,2585,80,89
gilabarreto,https://x.com/gilabarreto,16,14,1,80,89
222playertwo,https://x.com/222playertwo,122,341,394,80,89
sumit7255,https://x.com/sumit7255,67,302,207,80,89
WwjSamuel,https://x.com/WwjSamuel,54,25,3,80,89
CryptoMaryjan,https://x.com/CryptoMaryjan,74,1445,295,80,89
Torsten24867079,https://x.com/Torsten24867079,104,103,2,80,89
chris1789,https://x.com/chris1789,22,52,0,80,89
Asep342311,https://x.com/Asep342311,189,274,143,80,89
LilHoneybeeMe,https://x.com/LilHoneybeeMe,86,95,2,80,89
bdenizegemen,https://x.com/bdenizegemen,3,567,2800,80,89
btc_21_million,https://x.com/btc_21_million,236,253,531,80,89
NunnSAH,https://x.com/NunnSAH,362,1107,1157,80,89
informaticaraid,https://x.com/informaticaraid,99,886,537,80,89
BridgewoodCapDA,https://x.com/BridgewoodCapDA,6,13,0,80,89
simondo1313,https://x.com/simondo1313,183,86,3,80,89
